id,response_id,question_id,question_type,answer_data,answered_at,time_spent_seconds,created_at,updated_at
547bfd9e-877f-4e26-8277-ba02ffa9b664,96715633-d746-4589-bebb-ec146d1aadaa,691291dc-43fa-4bc0-91e9-9204b50225e0,linear_scale,"{""value"": 2}",2026-02-21 18:01:02+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
6ae8d4a9-9b8e-4923-aafb-6ec7707c708c,96715633-d746-4589-bebb-ec146d1aadaa,92405d1e-227a-4f19-8820-578c55bc24cb,linear_scale,"{""value"": 4}",2026-02-21 18:01:02+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
1c718bd9-1f09-4c51-b189-4b7edc1886ca,96715633-d746-4589-bebb-ec146d1aadaa,d905057f-ba29-466c-a587-35f312904f2b,checkbox,"{""selected"": [""Clear""]}",2026-02-21 18:01:02+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
c0281766-414e-451b-abb5-b4c0e3042069,96715633-d746-4589-bebb-ec146d1aadaa,d6338a09-d31f-4c63-ae41-57d724bb9356,free_text,"{""text"": ""I liked the lack of clutter and clarity of the website. I was confused by the lack of explanation of what a major is and how that affects my study path.""}",2026-02-21 18:01:02+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
769daeb3-bee9-4e1a-8ee1-a537be927dbe,96715633-d746-4589-bebb-ec146d1aadaa,8a3ccd77-c886-4c31-b930-6840a3ad89f0,multi_choice,"{""selected"": ""Exceeded my expectations \u2014 it was smoother and easier than I expected""}",2026-02-21 18:01:02+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
2c3abab0-6f72-4c2a-a59a-bddb54105955,96715633-d746-4589-bebb-ec146d1aadaa,7717fc7b-96c2-491e-a480-e30ec72afd34,multi_choice,"{""selected"": ""Somewhat \u2013 I had to re-read some parts""}",2026-02-21 18:01:02+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
504d4a02-25ff-47bb-b3b7-e017ac65cc3a,96715633-d746-4589-bebb-ec146d1aadaa,9d1ba8db-9715-418a-871e-8130895e3c0e,free_text,"{""text"": ""More information or details""}",2026-02-21 18:01:02+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
d9f5a54d-d449-4c24-8829-31505c3d543e,96715633-d746-4589-bebb-ec146d1aadaa,5b873210-a5a4-41de-81d8-5cbec5a78816,free_text,"{""text"": ""The clear costs for courses.""}",2026-02-21 18:01:02+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
f487ad91-95c1-47d1-b5c8-4b6cb16862a7,96715633-d746-4589-bebb-ec146d1aadaa,b5c7e6a5-d8f3-43be-99d6-4bd3167702cc,free_text,"{""text"": ""not understanding what a Major is.""}",2026-02-21 18:01:02+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
0aba2308-6d89-4e98-a3e8-bc031ee817e9,96715633-d746-4589-bebb-ec146d1aadaa,6bd164f6-b7d5-436f-8094-14013edb2870,free_text,"{""text"": ""No messages to describe whether an operation has been successful or not. For example, I didn't see immediately if I deactivated the mfa and I thought I sent my application through while I didn't. (Maybe it is because it is a beta environment? I am not sure). I didn't know what a major was, how would it affect my studies and why the course duration could be 1.5 or 2 years. Lastly, when I selected the course I wanted to enrol in, in the enrolment form, the information provided at that point wasn't enough for me to be sure I chose the Master of Business I actually wanted to enrol in.""}",2026-02-21 18:01:02+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
650e8b03-3c02-4253-a719-9e4ba97a4290,96715633-d746-4589-bebb-ec146d1aadaa,7352e47d-a7d6-4b7c-8906-bbe93de96875,checkbox,"{""selected"": [""Simpler more intuitive navigation""]}",2026-02-21 18:01:02+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
a8a20113-3996-47f5-815e-06bb2c167b16,96715633-d746-4589-bebb-ec146d1aadaa,8735c77d-1313-4c17-97a7-a8016aab3194,free_text,"{""text"": ""I would add a checklist of documents needed to submit an enrolment form.""}",2026-02-21 18:01:02+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
02a8beca-128b-474c-a3c2-2581d05da9c8,96715633-d746-4589-bebb-ec146d1aadaa,0c9b1a42-2180-4dea-a54c-aeca72abb341,free_text,"{""text"": ""The cost, duration and delivery mode.""}",2026-02-21 18:01:02+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
fed220ed-b228-4566-a6d3-febd4fa5f7c9,96715633-d746-4589-bebb-ec146d1aadaa,35e64dd5-d4b7-487d-8b15-912bc43bdf97,multi_choice,"{""selected"": ""Understanding the total cost""}",2026-02-21 18:01:02+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
6f3c3e82-a686-484b-a6dd-66662561f3c1,96715633-d746-4589-bebb-ec146d1aadaa,72dadf37-a8a0-4d3c-af11-88871e2ea778,checkbox,"{""selected"": [""Understanding entry requirements"", ""Knowing how to apply and what steps are involved"", ""Knowing what documents or evidence are required"", ""Understanding waiting periods or how long approval/ acceptance might take"", ""Finding clear contact details or someone to talk to for help"", ""Understanding the total cost"", ""Feeling confident the courses and programs are official and trustworthy"", ""Flexible study options available i.e remote verse in person Understanding employment statistics of past graduates for each program""]}",2026-02-21 18:01:02+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
49b5da1a-89bb-454d-8e6e-bfd32db2fa58,96715633-d746-4589-bebb-ec146d1aadaa,8e8ca633-7638-422f-8118-ce5bd93af7da,free_text,"{""text"": ""Universities websites are usually quite overwhelming and confusing, navigation is not clear and I have often been going around in circles. I didn't like in the past not understanding how much a course would be and I found the information on study support quite hidden. I appreciated that on the UQ website you could access that information quite easily. I certainly didn't like having to input my information to have someone contacting me (possibly at an inconvenient time) to tell me that a course might be too expensive for my budget. I really like the UQ website with upfront and clear prices.""}",2026-02-21 18:01:02+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
5347ee54-3573-4e45-8c45-ae5f4f81b0ff,96715633-d746-4589-bebb-ec146d1aadaa,2bedaf50-5856-4ed1-aaa9-a819849a7277,free_text,"{""text"": ""It was ok, I would have definitely needed help to understand more about the courses and the difference among them. For example, there was more than one Master of Business, but I wasn't really sure about which one would have more focus on law than the others. I also wasnt' sure about the 1.5/2 years options to complete the master and how this would be determined.""}",2026-02-21 18:01:02+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
16d072f9-8e2d-488d-bbe4-0865bc5f3c84,96715633-d746-4589-bebb-ec146d1aadaa,283ce863-be25-4fc1-8805-92c97a4b2405,free_text,"{""text"": ""It was very easy and intuitive for me.""}",2026-02-21 18:01:02+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
af5823b5-82e4-4e85-8b49-fd34fe5faa4d,8b6113b2-c110-456d-9f08-1a0bffd93792,f8651e54-9484-4723-adff-7f8bbb5b8af7,checkbox,"{""selected"": [""Magnification""]}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
b38883f4-ac4a-4f2a-8231-2c96ecaf0ed8,8b6113b2-c110-456d-9f08-1a0bffd93792,e610dc72-86cb-4f69-b5ab-603c2321e1d7,checkbox,"{""selected"": [""Built in magnification""]}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
9eb551f9-a871-46ca-bdd1-f449b7de708f,8b6113b2-c110-456d-9f08-1a0bffd93792,0f0e253e-b973-4815-860d-a50bebf5a7b4,checkbox,"{""selected"": [""Android phone""]}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
acbdd1d0-f9c4-4464-915e-ffdd991ec15e,8b6113b2-c110-456d-9f08-1a0bffd93792,459d6801-0f14-4a1c-9c5d-0699e7d60c17,checkbox,"{""selected"": [""Chrome""]}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
13e4f761-face-4dc3-9c27-73609e9d2fed,8b6113b2-c110-456d-9f08-1a0bffd93792,7641ba4b-0135-4a86-acb8-be42459c0d8e,multi_choice,"{""selected"": ""Intermediate""}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
8a99820c-844d-42b4-b6de-a9e9709474e0,8b6113b2-c110-456d-9f08-1a0bffd93792,0808b8bc-b3a9-489a-bd8e-4a143ec0567f,linear_scale,"{""value"": 4}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
45d20614-815e-42c4-9a5a-aeec75f45bdb,8b6113b2-c110-456d-9f08-1a0bffd93792,d59e130e-ec20-45cc-93a6-cfa677ab5277,multi_choice,"{""selected"": ""Google search""}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 13:19:15.543353+00:00
14cde8f8-92da-4a24-8641-fa4964df591e,8b6113b2-c110-456d-9f08-1a0bffd93792,007db0ac-0107-42b0-98f8-2a5d18aa66fc,multi_choice,"{""selected"": ""I couldn't complete some tasks despite trying""}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
5c2e696e-a386-44ab-a3b1-68217e49cafa,8b6113b2-c110-456d-9f08-1a0bffd93792,3e6f1deb-c1d7-4980-90aa-2d3aaf6522dd,linear_scale,"{""value"": 4}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
a9edaf3a-cf8b-46a4-84ee-ec635e1fb111,8b6113b2-c110-456d-9f08-1a0bffd93792,a0109a3f-e8a7-4ddd-b146-73bd342a4b08,multi_choice,"{""selected"": ""Not very confident \u2013 I\u2019d struggle to use this website""}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
8812d40c-8234-4fad-a877-f099ba21150d,8b6113b2-c110-456d-9f08-1a0bffd93792,6c0f292d-b924-4db4-a6c2-75c4b09758a7,multi_choice,"{""selected"": ""I could access and understand the information I needed but the website felt uncomfortable or challenging to use""}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
e23a4cbd-1b0d-4c93-b73a-6ce4e0047604,8b6113b2-c110-456d-9f08-1a0bffd93792,5ddbde96-2209-492b-ba5c-f3f2e58682a5,linear_scale,"{""value"": 3}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
b886267b-36bc-4050-bd16-a8c3f2fa9bb5,8b6113b2-c110-456d-9f08-1a0bffd93792,4fc55206-ca9e-4dc8-b7a3-fb7a44b36f3b,linear_scale,"{""value"": 4}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
0782ea4b-1f77-4f85-8df1-fa5ba035380c,8b6113b2-c110-456d-9f08-1a0bffd93792,772cf004-2752-4827-9557-f4e94aebf3bc,free_text,"{""text"": ""Thus part was not that hard I fount it easy.""}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
f51314ea-0808-4ed8-8945-e72466981e71,8b6113b2-c110-456d-9f08-1a0bffd93792,b4f6b2aa-a351-464a-b0ec-3579fd33cf84,linear_scale,"{""value"": 5}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
076d71d1-8a76-46b8-9c5d-689436ba1f25,8b6113b2-c110-456d-9f08-1a0bffd93792,263a5214-d1dc-4c5b-adf6-c955f4dbe81e,free_text,"{""text"": ""Very easy and accessable""}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
eea2231f-20ed-4be9-983e-c914fea5b3ee,8b6113b2-c110-456d-9f08-1a0bffd93792,ebb84aa5-d7be-4ae9-9424-6a6cc8960323,linear_scale,"{""value"": 2}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
f87aaa86-f331-4c6c-9cdb-059086981e42,8b6113b2-c110-456d-9f08-1a0bffd93792,691291dc-43fa-4bc0-91e9-9204b50225e0,linear_scale,"{""value"": 2}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
415046c6-86d9-4d0c-8884-48e025dc5720,8b6113b2-c110-456d-9f08-1a0bffd93792,92405d1e-227a-4f19-8820-578c55bc24cb,linear_scale,"{""value"": 1}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
31843205-9bff-449c-86c8-32e2c48150bc,8b6113b2-c110-456d-9f08-1a0bffd93792,d905057f-ba29-466c-a587-35f312904f2b,checkbox,"{""selected"": [""Confusing""]}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
8d4c0e44-a255-4ec2-abda-85b063f6d7d7,8b6113b2-c110-456d-9f08-1a0bffd93792,d6338a09-d31f-4c63-ae41-57d724bb9356,free_text,"{""text"": ""It was great at that point could find what U was looking for.""}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
252897a7-edaf-4935-bcdb-be34159d0f62,8b6113b2-c110-456d-9f08-1a0bffd93792,8a3ccd77-c886-4c31-b930-6840a3ad89f0,multi_choice,"{""selected"": ""Partly met my expectations \u2014 some areas worked well""}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
4adb7795-da97-43de-a206-a626e5a859de,8b6113b2-c110-456d-9f08-1a0bffd93792,7717fc7b-96c2-491e-a480-e30ec72afd34,multi_choice,"{""selected"": ""Yes \u2013 but I still needed to read the descriptions""}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
441ed509-5d0d-49df-91df-dbb1f7f5a140,8b6113b2-c110-456d-9f08-1a0bffd93792,9d1ba8db-9715-418a-871e-8130895e3c0e,free_text,"{""text"": ""Icons or step-by-step visuals""}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
d6de8650-2c03-4a98-b81a-b351b94a8788,8b6113b2-c110-456d-9f08-1a0bffd93792,5b873210-a5a4-41de-81d8-5cbec5a78816,free_text,"{""text"": ""The enrolment form was the best part.""}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
4fe00ae0-933d-4e9f-ac1b-36a919f9cf6b,8b6113b2-c110-456d-9f08-1a0bffd93792,b5c7e6a5-d8f3-43be-99d6-4bd3167702cc,free_text,"{""text"": ""Signing in and also downloading documents.""}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
99e31ab0-b4a3-4fb3-825e-0cb8aaa53b24,8b6113b2-c110-456d-9f08-1a0bffd93792,6bd164f6-b7d5-436f-8094-14013edb2870,free_text,"{""text"": ""The signing in was hard for me also finding pdf documents and downloading them""}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
5af8d131-b6ef-474e-a768-9417e0ab9d08,8b6113b2-c110-456d-9f08-1a0bffd93792,7352e47d-a7d6-4b7c-8906-bbe93de96875,checkbox,"{""selected"": [""More accurate button labels"", ""Simpler more intuitive navigation"", ""More visuals or infographics"", ""Improved search results""]}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
7808b895-5fd8-4101-8bd2-e8dda1986556,8b6113b2-c110-456d-9f08-1a0bffd93792,8735c77d-1313-4c17-97a7-a8016aab3194,free_text,"{""text"": ""I will try to add some more options in the menu var.""}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
586065f1-3e17-45d5-b2fe-4ee1c8338a90,8b6113b2-c110-456d-9f08-1a0bffd93792,0c9b1a42-2180-4dea-a54c-aeca72abb341,free_text,"{""text"": ""Types of options and course duration.""}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
afc14e6a-bea0-4d18-86ef-c06c26ed73f5,8b6113b2-c110-456d-9f08-1a0bffd93792,35e64dd5-d4b7-487d-8b15-912bc43bdf97,multi_choice,"{""selected"": ""Understanding entry requirements""}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
347e491a-f20c-4e3a-afaa-ff7519f63ad6,8b6113b2-c110-456d-9f08-1a0bffd93792,72dadf37-a8a0-4d3c-af11-88871e2ea778,checkbox,"{""selected"": [""Understanding entry requirements"", ""Knowing how to apply and what steps are involved"", ""Knowing what documents or evidence are required"", ""Understanding waiting periods or how long approval/ acceptance might take"", ""Finding clear contact details or someone to talk to for help"", ""Checking if specific providers or services are covered in my area""]}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
09b26c40-4254-4a12-8d29-edcbf37f4e57,8b6113b2-c110-456d-9f08-1a0bffd93792,283ce863-be25-4fc1-8805-92c97a4b2405,free_text,"{""text"": ""It was not easy for me as I couldn't find some information that I needed .""}",2026-02-21 18:12:08+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
108b97c8-a842-4c3d-a93e-d7a72aa92bf1,fd74c093-7f00-4f76-8711-076d612143ae,f8651e54-9484-4723-adff-7f8bbb5b8af7,checkbox,"{""selected"": [""Colour inversion"", ""Magnification"", ""Subtitles""]}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
9edbbaa3-5257-47ff-8b3c-42a4517b255f,fd74c093-7f00-4f76-8711-076d612143ae,e610dc72-86cb-4f69-b5ab-603c2321e1d7,checkbox,"{""selected"": [""Built in magnification"", ""Dark reader plug in"", ""Large Mouse pointer""]}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
2f3d720f-e535-4041-9f7f-4c41da53124a,fd74c093-7f00-4f76-8711-076d612143ae,0f0e253e-b973-4815-860d-a50bebf5a7b4,checkbox,"{""selected"": [""Mac laptop/ desktop""]}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
0864dcd9-64ee-45fb-b349-11eb3f3db132,fd74c093-7f00-4f76-8711-076d612143ae,459d6801-0f14-4a1c-9c5d-0699e7d60c17,checkbox,"{""selected"": [""Chrome""]}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
4b39f520-195c-41d1-b8cb-e112367377ea,fd74c093-7f00-4f76-8711-076d612143ae,7641ba4b-0135-4a86-acb8-be42459c0d8e,multi_choice,"{""selected"": ""Advanced""}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
2cf8b0c0-1424-42c9-9b86-977f972ef15a,fd74c093-7f00-4f76-8711-076d612143ae,0808b8bc-b3a9-489a-bd8e-4a143ec0567f,linear_scale,"{""value"": 5}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
02f09634-6041-400a-b313-8a06b4f96906,fd74c093-7f00-4f76-8711-076d612143ae,007db0ac-0107-42b0-98f8-2a5d18aa66fc,multi_choice,"{""selected"": ""I could complete all tasks with ease""}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
f20e6bc0-a714-4568-a271-805915e14dec,fd74c093-7f00-4f76-8711-076d612143ae,3e6f1deb-c1d7-4980-90aa-2d3aaf6522dd,linear_scale,"{""value"": 5}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
06bf4196-441c-4b71-ae4a-c14fd7667268,fd74c093-7f00-4f76-8711-076d612143ae,a0109a3f-e8a7-4ddd-b146-73bd342a4b08,multi_choice,"{""selected"": ""Very confident \u2013 I could easily find what I needed to""}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
c49bc4e8-b866-4530-877d-96c04f109a44,fd74c093-7f00-4f76-8711-076d612143ae,6c0f292d-b924-4db4-a6c2-75c4b09758a7,multi_choice,"{""selected"": ""I could access and understand all the information I needed to make a decision""}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
7bf803e1-5f2f-4590-bca7-81ed5d3d64c4,fd74c093-7f00-4f76-8711-076d612143ae,5ddbde96-2209-492b-ba5c-f3f2e58682a5,linear_scale,"{""value"": 5}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
d3375ee1-0972-4192-b37a-12289ff7e9f2,fd74c093-7f00-4f76-8711-076d612143ae,4fc55206-ca9e-4dc8-b7a3-fb7a44b36f3b,linear_scale,"{""value"": 3}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
911bbb8c-9d0b-4b28-ba62-851453c988a2,fd74c093-7f00-4f76-8711-076d612143ae,772cf004-2752-4827-9557-f4e94aebf3bc,free_text,"{""text"": ""Finding the course was harder with the search function as i still couldn't put the full course name in the search function. But once again when i put \""Business\"" it found the course for me.""}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
ea630df2-8a19-4301-8d42-4bbeabe2d29b,fd74c093-7f00-4f76-8711-076d612143ae,b4f6b2aa-a351-464a-b0ec-3579fd33cf84,linear_scale,"{""value"": 5}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
229d3824-67d4-4981-9738-b859c5c4c133,fd74c093-7f00-4f76-8711-076d612143ae,263a5214-d1dc-4c5b-adf6-c955f4dbe81e,free_text,"{""text"": ""The enrolment form was really simple and easy to complete. The terminology was really staight forward of what it required. All the text boxes and drop downs were easy to use.""}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
45577992-0e2c-4546-b1be-a3249bccecf9,fd74c093-7f00-4f76-8711-076d612143ae,ebb84aa5-d7be-4ae9-9424-6a6cc8960323,linear_scale,"{""value"": 5}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
0b8d1f74-c884-4a35-8ce3-c02ecb56978e,fd74c093-7f00-4f76-8711-076d612143ae,691291dc-43fa-4bc0-91e9-9204b50225e0,linear_scale,"{""value"": 2}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
8dec9ad2-be61-468d-bdd1-248671a21cd1,fd74c093-7f00-4f76-8711-076d612143ae,a22b5134-726a-40a1-a3f2-19921b3e0b6a,multi_choice,"{""selected"": ""Prefer digital""}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 13:18:56.746251+00:00
9497eb5a-0e8a-4414-993c-25cfee5ec7d1,fd74c093-7f00-4f76-8711-076d612143ae,d59e130e-ec20-45cc-93a6-cfa677ab5277,multi_choice,"{""selected"": ""Google search""}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 13:19:15.543353+00:00
a4eb7553-0fa7-4deb-ac9c-6e4e795a172c,fd74c093-7f00-4f76-8711-076d612143ae,92405d1e-227a-4f19-8820-578c55bc24cb,linear_scale,"{""value"": 5}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
593d9712-549f-4b00-9905-449a56b9f584,fd74c093-7f00-4f76-8711-076d612143ae,d905057f-ba29-466c-a587-35f312904f2b,checkbox,"{""selected"": [""Clear""]}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
33cb7697-dc3d-4b87-87d4-790f4002ca03,fd74c093-7f00-4f76-8711-076d612143ae,d6338a09-d31f-4c63-ae41-57d724bb9356,free_text,"{""text"": ""The website was similar to navigate and use like other University websites i have used. It provided the basic information i required.""}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
e86d42a1-6b6e-43ff-8dfc-457a246087cb,fd74c093-7f00-4f76-8711-076d612143ae,8a3ccd77-c886-4c31-b930-6840a3ad89f0,multi_choice,"{""selected"": ""Met my expectations""}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
b6990b78-e561-49fa-927f-f50a0d2746c0,fd74c093-7f00-4f76-8711-076d612143ae,7717fc7b-96c2-491e-a480-e30ec72afd34,multi_choice,"{""selected"": ""Yes \u2013 the terminology was clear and easy to understand""}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
42bdf1db-96b1-4885-be78-657ad604efe4,fd74c093-7f00-4f76-8711-076d612143ae,9d1ba8db-9715-418a-871e-8130895e3c0e,free_text,"{""text"": ""Icons or step-by-step visuals""}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
5155bcb1-f916-4579-9ba2-f8d08d1bb4cb,fd74c093-7f00-4f76-8711-076d612143ae,5b873210-a5a4-41de-81d8-5cbec5a78816,free_text,"{""text"": ""The terminology was simple and straightforward.""}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
8c47df00-d73f-4cc2-9f21-fac7a2a1a9db,fd74c093-7f00-4f76-8711-076d612143ae,b5c7e6a5-d8f3-43be-99d6-4bd3167702cc,free_text,"{""text"": ""The most frustrating part was the search function, as i expected to be able to type the exact course i wanted in the search function rather than just Businness.""}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
5674f5a4-ad2c-4d55-b8ff-73342e563c87,fd74c093-7f00-4f76-8711-076d612143ae,6bd164f6-b7d5-436f-8094-14013edb2870,free_text,"{""text"": ""The only thing i had an issue with was the Search function, everything else worked smoothly.""}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
19b698fa-5f39-407a-b40d-996d68aae430,fd74c093-7f00-4f76-8711-076d612143ae,7352e47d-a7d6-4b7c-8906-bbe93de96875,checkbox,"{""selected"": [""Improved search results""]}",2026-02-21 19:37:53+00:00,,2026-04-14 03:03:21.904779+00:00,2026-04-14 03:03:21.904779+00:00
